#ff2a00,1000
#ff6500,1400
#ff6501,1400
#ff6502,1400
#ff6503,1400
#ff6504,1400
#ff6505,1400
#ff6506,1400
#ff6507,1400
#ff6508,1400
#ff6509,1400
#ff6600,1400
#ff6601,1400
#ff6602,1400
#ff6603,1400
#ff6604,1400
#ff6605,1400
#ff6606,1400
#ff6607,1400
#ff6608,1400
#ff6609,1400
#ff6700,1400
#ff6701,1400
#ff6702,1400
#ff6703,1400
#ff6704,1400
#ff6705,1400
#ff6706,1400
#ff6707,1400
#ff6708,1400
#ff6800,1400
#ff6801,1400
#ff6802,1400
#ff6803,1400
#ff6804,1400
#ff6805,1400
#ff6806,1400
#ff6807,1400
#ff6900,1400
#ff6901,1400
#ff6902,1400
#ff6903,1400
#ff6904,1400
#ff6905,1400
#ff6906,1400
#ff6a00,1500
#ff6a01,1500
#ff6a02,1500
#ff6a03,1500
#ff6a04,1500
#ff6a05,1500
#ff6a06,1500
#ff6b00,1500
#ff6b01,1500
#ff6b02,1500
#ff6b03,1500
#ff6b04,1500
#ff6b05,1500
#ff6b06,1500
#ff6b07,1500
#ff6c00,1500
#ff6c01,1500
#ff6c02,1500
#ff6c03,1500
#ff6c04,1500
#ff6c05,1500
#ff6c06,1500
#ff6c07,1500
#ff6c08,1500
#ff6d00,1500
#ff6d01,1500
#ff6d02,1500
#ff6d03,1500
#ff6d04,1500
#ff6d05,1500
#ff6d06,1500
#ff6d07,1500
#ff6d08,1500
#ff6d09,1500
#ff6e00,1500
#ff6e01,1500
#ff6e02,1500
#ff6e03,1500
#ff6e04,1500
#ff6e05,1500
#ff6e06,1500
#ff6e07,1500
#ff6e08,1500
#ff6f00,1500
#ff6f01,1500
#ff6f02,1500
#ff6f03,1500
#ff6f04,1500
#ff6f05,1500
#ff6f06,1500
#ff6f07,1500
#ff6f08,1500
#ff6f09,1500
#ff7000,1500
#ff7001,1500
#ff7002,1500
#ff7003,1500
#ff7004,1500
#ff7005,1500
#ff7006,1500
#ff7007,1500
#ff7008,1500
#ff7100,1500
#ff7101,1500
#ff7102,1500
#ff7103,1500
#ff7104,1500
#ff7105,1500
#ff7106,1500
#ff7107,1500
#ff7200,1600
#ff7201,1600
#ff7202,1600
#ff7203,1600
#ff7204,1600
#ff7205,1600
#ff7206,1600
#ff7207,1600
#ff7208,1600
#ff7300,1600
#ff7301,1600
#ff7302,1600
#ff7303,1600
#ff7304,1600
#ff7305,1600
#ff7306,1600
#ff7307,1600
#ff7308,1600
#ff7309,1600
#ff7400,1600
#ff7401,1600
#ff7402,1600
#ff7403,1600
#ff7404,1600
#ff7405,1600
#ff7406,1600
#ff7407,1600
#ff7408,1600
#ff7500,1600
#ff7501,1600
#ff7502,1600
#ff7503,1600
#ff7504,1600
#ff7505,1600
#ff7506,1600
#ff7507,1600
#ff7508,1600
#ff7600,1600
#ff7601,1600
#ff7602,1600
#ff7603,1600
#ff7604,1600
#ff7605,1600
#ff7606,1600
#ff7607,1600
#ff7608,1600
#ff7609,1600
#ff7700,1600
#ff7701,1600
#ff7702,1600
#ff7703,1600
#ff7704,1600
#ff7705,1600
#ff7706,1600
#ff7707,1600
#ff7708,1600
#ff7800,1700
#ff7801,1700
#ff7802,1700
#ff7803,1700
#ff7804,1700
#ff7805,1700
#ff7806,1700
#ff7807,1700
#ff7808,1700
#ff7900,1700
#ff7901,1700
#ff7902,1700
#ff7903,1700
#ff7904,1700
#ff7905,1700
#ff7906,1700
#ff7907,1700
#ff7908,1700
#ff7909,1700
#ff7a00,1700
#ff7a01,1700
#ff7a02,1700
#ff7a03,1700
#ff7a04,1700
#ff7a05,1700
#ff7a06,1700
#ff7a07,1700
#ff7a08,1700
#ff7b00,1700
#ff7b01,1700
#ff7b02,1700
#ff7b03,1700
#ff7b04,1700
#ff7b05,1700
#ff7b06,1700
#ff7b07,1700
#ff7b08,1700
#ff7c00,1700
#ff7c01,1700
#ff7c02,1700
#ff7c03,1700
#ff7c04,1700
#ff7c05,1700
#ff7c06,1700
#ff7c07,1700
#ff7c08,1700
#ff7c09,1700
#ff7d00,1700
#ff7d01,1700
#ff7d02,1700
#ff7d03,1700
#ff7d04,1700
#ff7d05,1700
#ff7d06,1700
#ff7d07,1700
#ff7d08,1700
#ff7e00,1800
#ff7e01,1800
#ff7e02,1800
#ff7e03,1800
#ff7e04,1800
#ff7e05,1800
#ff7e06,1800
#ff7e07,1800
#ff7e08,1800
#ff7e09,1800
#ff7f00,1800
#ff7f01,1800
#ff7f02,1800
#ff7f03,1800
#ff7f04,1800
#ff7f05,1800
#ff7f06,1800
#ff7f07,1800
#ff7f08,1800
#ff8000,1800
#ff8001,1800
#ff8002,1800
#ff8003,1800
#ff8004,1800
#ff8005,1800
#ff8006,1800
#ff8007,1800
#ff8100,1800
#ff8101,1800
#ff8102,1800
#ff8103,1800
#ff8104,1800
#ff8105,1800
#ff8106,1800
#ff8107,1800
#ff8108,1800
#ff8200,1800
#ff8201,1800
#ff8202,1800
#ff8203,1800
#ff8204,1800
#ff8205,1800
#ff8206,1800
#ff8207,1800
#ff8208,1800
#ff8209,1800
#ff8300,1900
#ff8301,1900
#ff8302,1900
#ff8303,1900
#ff8304,1900
#ff8305,1900
#ff8306,1900
#ff8307,1900
#ff8308,1900
#ff8309,1900
#ff8400,1900
#ff8401,1900
#ff8402,1900
#ff8403,1900
#ff8404,1900
#ff8405,1900
#ff8406,1900
#ff8407,1900
#ff8408,1900
#ff8500,1900
#ff8501,1900
#ff8502,1900
#ff8503,1900
#ff8504,1900
#ff8505,1900
#ff8506,1900
#ff8507,1900
#ff8600,1900
#ff8601,1900
#ff8602,1900
#ff8603,1900
#ff8604,1900
#ff8605,1900
#ff8606,1900
#ff8607,1900
#ff8608,1900
#ff8700,1900
#ff8701,1900
#ff8702,1900
#ff8703,1900
#ff8704,1900
#ff8705,1900
#ff8706,1900
#ff8707,1900
#ff8708,1900
#ff8800,1900
#ff8801,1900
#ff8802,1900
#ff8803,1900
#ff8804,1900
#ff8805,1900
#ff8806,1900
#ff8807,1900
#ff8900,1900
#ff8901,1900
#ff8902,1900
#ff8903,1900
#ff8904,1900
#ff8905,1900
#ff8906,1900
#ff8a00,1900
#ff8a01,1900
#ff8a02,1900
#ff8a03,1900
#ff8a04,1900
#ff8a05,1900
#ff8b00,1900
#ff8b01,1900
#ff8b02,1900
#ff8b03,1900
#ff8b04,1900
#ff8c00,1900
#ff8c01,1900
#ff8c02,1900
#ff8c03,1900
#ff8d00,1900
#ff8d01,1900
#ff8d02,1900
#ff8e00,1900
#ff8e01,1900
#ff8e02,1900
#ff8f00,1900
#ff8f01,1900
#ff9000,1900
#ff8012,2000
#ff8111,2000
#ff8112,2000
#ff8113,2000
#ff8210,2000
#ff8211,2000
#ff8212,2000
#ff8213,2000
#ff8214,2000
#ff830f,2000
#ff8310,2000
#ff8311,2000
#ff8312,2000
#ff8313,2000
#ff8314,2000
#ff8315,2000
#ff840b,2000
#ff840e,2000
#ff840f,2000
#ff8410,2000
#ff8411,2000
#ff8412,2000
#ff8413,2000
#ff8414,2000
#ff8415,2000
#ff8416,2000
#ff850a,2000
#ff850b,2000
#ff850c,2000
#ff850d,2000
#ff850e,2000
#ff850f,2000
#ff8510,2000
#ff8511,2000
#ff8512,2000
#ff8513,2000
#ff8514,2000
#ff8515,2000
#ff8516,2000
#ff8517,2000
#ff8609,2000
#ff860a,2000
#ff860b,2000
#ff860c,2000
#ff860d,2000
#ff860e,2000
#ff860f,2000
#ff8610,2000
#ff8611,2000
#ff8612,2000
#ff8613,2000
#ff8614,2000
#ff8615,2000
#ff8616,2000
#ff8617,2000
#ff8618,2000
#ff8709,2000
#ff870a,2000
#ff870b,2000
#ff870c,2000
#ff870d,2000
#ff870e,2000
#ff870f,2000
#ff8710,2000
#ff8711,2000
#ff8712,2000
#ff8713,2000
#ff8714,2000
#ff8715,2000
#ff8716,2000
#ff8717,2000
#ff8718,2000
#ff8719,2000
#ff8808,2000
#ff8809,2000
#ff880a,2000
#ff880b,2000
#ff880c,2000
#ff880d,2000
#ff880e,2000
#ff880f,2000
#ff8810,2000
#ff8811,2000
#ff8812,2000
#ff8813,2000
#ff8814,2000
#ff8815,2000
#ff8816,2000
#ff8817,2000
#ff8818,2000
#ff8819,2000
#ff881a,2000
#ff8907,2000
#ff8908,2000
#ff8909,2000
#ff890a,2000
#ff890b,2000
#ff890c,2000
#ff890d,2000
#ff890e,2000
#ff890f,2000
#ff8910,2000
#ff8911,2000
#ff8912,2000
#ff8913,2000
#ff8914,2000
#ff8915,2000
#ff8916,2000
#ff8917,2000
#ff8918,2000
#ff8919,2000
#ff891a,2000
#ff891b,2000
#ff8a06,2000
#ff8a07,2000
#ff8a08,2000
#ff8a09,2000
#ff8a0a,2000
#ff8a0b,2000
#ff8a0c,2000
#ff8a0d,2000
#ff8a0e,2000
#ff8a0f,2000
#ff8a10,2000
#ff8a11,2000
#ff8a12,2000
#ff8a13,2000
#ff8a14,2000
#ff8a15,2000
#ff8a16,2000
#ff8a17,2000
#ff8a18,2000
#ff8a19,2000
#ff8a1a,2000
#ff8b05,2000
#ff8b06,2000
#ff8b07,2000
#ff8b08,2000
#ff8b09,2000
#ff8b0a,2000
#ff8b0b,2000
#ff8b0c,2000
#ff8b0d,2000
#ff8b0e,2000
#ff8b0f,2000
#ff8b10,2000
#ff8b11,2000
#ff8b12,2000
#ff8b13,2000
#ff8b14,2000
#ff8b15,2000
#ff8b16,2000
#ff8b17,2000
#ff8b18,2000
#ff8b19,2000
#ff8c04,2000
#ff8c05,2000
#ff8c06,2000
#ff8c07,2000
#ff8c08,2000
#ff8c09,2000
#ff8c0a,2000
#ff8c0b,2000
#ff8c0c,2000
#ff8c0d,2000
#ff8c0e,2000
#ff8c0f,2000
#ff8c10,2000
#ff8c11,2000
#ff8c12,2000
#ff8c13,2000
#ff8c14,2000
#ff8c15,2000
#ff8c16,2000
#ff8c17,2000
#ff8c18,2000
#ff8d03,2000
#ff8d04,2000
#ff8d05,2000
#ff8d06,2000
#ff8d07,2000
#ff8d08,2000
#ff8d09,2000
#ff8d0a,2000
#ff8d0b,2000
#ff8d0c,2000
#ff8d0d,2000
#ff8d0e,2000
#ff8d0f,2000
#ff8d10,2000
#ff8d11,2000
#ff8d12,2000
#ff8d13,2000
#ff8d14,2000
#ff8d15,2000
#ff8d16,2000
#ff8d17,2000
#ff8e03,2000
#ff8e04,2000
#ff8e05,2000
#ff8e06,2000
#ff8e07,2000
#ff8e08,2000
#ff8e09,2000
#ff8e0a,2000
#ff8e0b,2000
#ff8e0c,2000
#ff8e0d,2000
#ff8e0e,2000
#ff8e0f,2000
#ff8e10,2000
#ff8e11,2000
#ff8e12,2000
#ff8e13,2000
#ff8e14,2000
#ff8e15,2000
#ff8e16,2000
#ff8f04,2000
#ff8f05,2000
#ff8f06,2000
#ff8f07,2000
#ff8f08,2000
#ff8f09,2000
#ff8f0a,2000
#ff8f0b,2000
#ff8f0c,2000
#ff8f0d,2000
#ff8f0e,2000
#ff8f0f,2000
#ff8f10,2000
#ff8f11,2000
#ff8f12,2000
#ff8f13,2000
#ff8f14,2000
#ff8f15,2000
#ff9005,2000
#ff9006,2000
#ff9007,2000
#ff9008,2000
#ff9009,2000
#ff900a,2000
#ff900b,2000
#ff900c,2000
#ff900d,2000
#ff900e,2000
#ff900f,2000
#ff9010,2000
#ff9011,2000
#ff9012,2000
#ff9013,2000
#ff9014,2000
#ff9106,2000
#ff9107,2000
#ff9108,2000
#ff9109,2000
#ff910a,2000
#ff910b,2000
#ff910c,2000
#ff910d,2000
#ff910e,2000
#ff910f,2000
#ff9110,2000
#ff9111,2000
#ff9112,2000
#ff9113,2000
#ff9207,2000
#ff9208,2000
#ff9209,2000
#ff920a,2000
#ff920b,2000
#ff920c,2000
#ff920d,2000
#ff920e,2000
#ff920f,2000
#ff9212,2000
#ff9308,2000
#ff9309,2000
#ff930a,2000
#ff930b,2000
#ff930c,2000
#ff930d,2000
#ff930e,2000
#ff9409,2000
#ff940a,2000
#ff940b,2000
#ff940c,2000
#ff940d,2000
#ff950a,2000
#ff950b,2000
#ff950c,2000
#ff960b,2000
#ff8521,2100
#ff8620,2100
#ff8621,2100
#ff8622,2100
#ff871f,2100
#ff8720,2100
#ff8721,2100
#ff8722,2100
#ff8723,2100
#ff881e,2100
#ff881f,2100
#ff8820,2100
#ff8821,2100
#ff8822,2100
#ff8823,2100
#ff8824,2100
#ff891d,2100
#ff891e,2100
#ff891f,2100
#ff8920,2100
#ff8921,2100
#ff8922,2100
#ff8923,2100
#ff8924,2100
#ff8925,2100
#ff8a1c,2100
#ff8a1d,2100
#ff8a1e,2100
#ff8a1f,2100
#ff8a20,2100
#ff8a21,2100
#ff8a22,2100
#ff8a23,2100
#ff8a24,2100
#ff8a25,2100
#ff8a26,2100
#ff8b1b,2100
#ff8b1c,2100
#ff8b1d,2100
#ff8b1e,2100
#ff8b1f,2100
#ff8b20,2100
#ff8b21,2100
#ff8b22,2100
#ff8b23,2100
#ff8b24,2100
#ff8b25,2100
#ff8b26,2100
#ff8b27,2100
#ff8c1a,2100
#ff8c1b,2100
#ff8c1c,2100
#ff8c1d,2100
#ff8c1e,2100
#ff8c1f,2100
#ff8c20,2100
#ff8c21,2100
#ff8c22,2100
#ff8c23,2100
#ff8c24,2100
#ff8c25,2100
#ff8c26,2100
#ff8c27,2100
#ff8c28,2100
#ff8d19,2100
#ff8d1a,2100
#ff8d1b,2100
#ff8d1c,2100
#ff8d1d,2100
#ff8d1e,2100
#ff8d1f,2100
#ff8d20,2100
#ff8d21,2100
#ff8d22,2100
#ff8d23,2100
#ff8d24,2100
#ff8d25,2100
#ff8d26,2100
#ff8d27,2100
#ff8d28,2100
#ff8d29,2100
#ff8e18,2100
#ff8e19,2100
#ff8e1a,2100
#ff8e1b,2100
#ff8e1c,2100
#ff8e1d,2100
#ff8e1e,2100
#ff8e1f,2100
#ff8e20,2100
#ff8e21,2100
#ff8e22,2100
#ff8e23,2100
#ff8e24,2100
#ff8e25,2100
#ff8e26,2100
#ff8e27,2100
#ff8e28,2100
#ff8e29,2100
#ff8f17,2100
#ff8f18,2100
#ff8f19,2100
#ff8f1a,2100
#ff8f1b,2100
#ff8f1c,2100
#ff8f1d,2100
#ff8f1e,2100
#ff8f1f,2100
#ff8f20,2100
#ff8f21,2100
#ff8f22,2100
#ff8f23,2100
#ff8f24,2100
#ff8f25,2100
#ff8f26,2100
#ff8f27,2100
#ff8f28,2100
#ff9016,2100
#ff9017,2100
#ff9018,2100
#ff9019,2100
#ff901a,2100
#ff901b,2100
#ff901c,2100
#ff901d,2100
#ff901e,2100
#ff901f,2100
#ff9020,2100
#ff9021,2100
#ff9022,2100
#ff9023,2100
#ff9024,2100
#ff9025,2100
#ff9026,2100
#ff9027,2100
#ff9115,2100
#ff9116,2100
#ff9117,2100
#ff9118,2100
#ff9119,2100
#ff911a,2100
#ff911b,2100
#ff911c,2100
#ff911d,2100
#ff911e,2100
#ff911f,2100
#ff9120,2100
#ff9121,2100
#ff9122,2100
#ff9123,2100
#ff9124,2100
#ff9125,2100
#ff9126,2100
#ff9214,2100
#ff9215,2100
#ff9216,2100
#ff9217,2100
#ff9218,2100
#ff9219,2100
#ff921a,2100
#ff921b,2100
#ff921c,2100
#ff921d,2100
#ff921e,2100
#ff921f,2100
#ff9220,2100
#ff9221,2100
#ff9222,2100
#ff9223,2100
#ff9224,2100
#ff9225,2100
#ff9315,2100
#ff9316,2100
#ff9317,2100
#ff9318,2100
#ff9319,2100
#ff931a,2100
#ff931b,2100
#ff931c,2100
#ff931d,2100
#ff931e,2100
#ff931f,2100
#ff9320,2100
#ff9321,2100
#ff9322,2100
#ff9323,2100
#ff9324,2100
#ff9416,2100
#ff9417,2100
#ff9418,2100
#ff9419,2100
#ff941a,2100
#ff941b,2100
#ff941c,2100
#ff941d,2100
#ff941e,2100
#ff941f,2100
#ff9420,2100
#ff9421,2100
#ff9422,2100
#ff9423,2100
#ff9424,2100
#ff9517,2100
#ff9518,2100
#ff9519,2100
#ff951a,2100
#ff951b,2100
#ff951c,2100
#ff951d,2100
#ff951e,2100
#ff951f,2100
#ff9520,2100
#ff9521,2100
#ff9522,2100
#ff9523,2100
#ff9618,2100
#ff9619,2100
#ff961a,2100
#ff961b,2100
#ff961c,2100
#ff961d,2100
#ff961e,2100
#ff961f,2100
#ff9620,2100
#ff9621,2100
#ff9622,2100
#ff9719,2100
#ff971a,2100
#ff971b,2100
#ff971c,2100
#ff971d,2100
#ff971e,2100
#ff971f,2100
#ff9720,2100
#ff9721,2100
#ff981a,2100
#ff981b,2100
#ff981c,2100
#ff981d,2100
#ff981e,2100
#ff981f,2100
#ff9820,2100
#ff991b,2100
#ff991c,2100
#ff991d,2100
#ff991e,2100
#ff991f,2100
#ff9a1c,2100
#ff9a1d,2100
#ff9a1e,2100
#ff9b1d,2100
#ff8a2c,2200
#ff8b2b,2200
#ff8b2c,2200
#ff8b2d,2200
#ff8c2a,2200
#ff8c2b,2200
#ff8c2c,2200
#ff8c2d,2200
#ff8c2e,2200
#ff8d2a,2200
#ff8d2b,2200
#ff8d2c,2200
#ff8d2d,2200
#ff8d2e,2200
#ff8d2f,2200
#ff8e2a,2200
#ff8e2b,2200
#ff8e2c,2200
#ff8e2d,2200
#ff8e2e,2200
#ff8e2f,2200
#ff8e30,2200
#ff8f29,2200
#ff8f2a,2200
#ff8f2b,2200
#ff8f2c,2200
#ff8f2d,2200
#ff8f2e,2200
#ff8f2f,2200
#ff8f30,2200
#ff8f31,2200
#ff9028,2200
#ff9029,2200
#ff902a,2200
#ff902b,2200
#ff902c,2200
#ff902d,2200
#ff902e,2200
#ff902f,2200
#ff9030,2200
#ff9031,2200
#ff9032,2200
#ff9127,2200
#ff9128,2200
#ff9129,2200
#ff912a,2200
#ff912b,2200
#ff912c,2200
#ff912d,2200
#ff912e,2200
#ff912f,2200
#ff9130,2200
#ff9131,2200
#ff9132,2200
#ff9133,2200
#ff9226,2200
#ff9227,2200
#ff9228,2200
#ff9229,2200
#ff922a,2200
#ff922b,2200
#ff922c,2200
#ff922d,2200
#ff922e,2200
#ff922f,2200
#ff9230,2200
#ff9231,2200
#ff9232,2200
#ff9233,2200
#ff9325,2200
#ff9326,2200
#ff9327,2200
#ff9328,2200
#ff9329,2200
#ff932a,2200
#ff932b,2200
#ff932c,2200
#ff932d,2200
#ff932e,2200
#ff932f,2200
#ff9330,2200
#ff9331,2200
#ff9332,2200
#ff9333,2200
#ff9425,2200
#ff9426,2200
#ff9427,2200
#ff9428,2200
#ff9429,2200
#ff942a,2200
#ff942b,2200
#ff942c,2200
#ff942d,2200
#ff942e,2200
#ff942f,2200
#ff9430,2200
#ff9431,2200
#ff9432,2200
#ff9524,2200
#ff9525,2200
#ff9526,2200
#ff9527,2200
#ff9528,2200
#ff9529,2200
#ff952a,2200
#ff952b,2200
#ff952c,2200
#ff952d,2200
#ff952e,2200
#ff952f,2200
#ff9530,2200
#ff9531,2200
#ff9623,2200
#ff9624,2200
#ff9625,2200
#ff9626,2200
#ff9627,2200
#ff9628,2200
#ff9629,2200
#ff962a,2200
#ff962b,2200
#ff962c,2200
#ff962d,2200
#ff962e,2200
#ff962f,2200
#ff9630,2200
#ff9722,2200
#ff9723,2200
#ff9724,2200
#ff9725,2200
#ff9726,2200
#ff9727,2200
#ff9728,2200
#ff9729,2200
#ff972a,2200
#ff972b,2200
#ff972c,2200
#ff972d,2200
#ff972e,2200
#ff972f,2200
#ff9821,2200
#ff9822,2200
#ff9823,2200
#ff9824,2200
#ff9825,2200
#ff9826,2200
#ff9827,2200
#ff9828,2200
#ff9829,2200
#ff982a,2200
#ff982b,2200
#ff982c,2200
#ff982d,2200
#ff982e,2200
#ff982f,2200
#ff9921,2200
#ff9922,2200
#ff9923,2200
#ff9924,2200
#ff9925,2200
#ff9926,2200
#ff9927,2200
